"line","text","screenname","time","searchterm","location","followerscount","favoritescount","lat","lng","coords_coords","bbox_coords","geo_coords"
982,"Meet Joe M., one of the south side of Chicago<U+0092>s great young leaders attending West Point.... https://t.co/84Zfk3gSLz https://t.co/yqK0fY388q","HastingsforIL",2018-11-05 12:08:31,"WestPoint","Illinois",2742,7,NA,NA,NA,NA,NA
984,"The Monday 10: Arizona State nets a milestone, Omaha finally gains a <U+0091>W,<U+0092> Air Force sweeps Army West Point https://t.co/gYRqFVc65r","USCHO",2018-11-05 12:05:13,"WestPoint","Rinks Across NCAA Hockey",32101,7,NA,NA,NA,NA,NA
986,"@realDonaldTrump Trump didn<U+0092>t distinguish himself at West Point...","DAlex20717659",2018-11-05 11:59:15,"WestPoint","Clichy, France",3,0,NA,NA,NA,NA,NA
1009,"#falconry https://t.co/6YsfFpnsT0

I hope it was simply that the army cadets were clueless, since kidnapping mascots is something of a historic prank. :(","fabricdragon",2018-11-05 11:43:22,"WestPoint","Philadelphia",3492,0,NA,NA,NA,NA,NA
1010,"@ZNEWSNET Speaking of West Point, whatever happened to that communist infiltrator?
https://t.co/QAzAUFS5Ri","Audrey38154453",2018-11-05 11:29:43,"WestPoint","Massachusetts, USA",156,0,NA,NA,NA,NA,NA
1011,"Spenser Rapone is the kicked out, communist West Point cadet. These people live in the United States. Vote out all Democrats. Vote RED.

https://t.co/nvTn5ym4AE","Audrey38154453",2018-11-05 11:36:16,"WestPoint","Massachusetts, USA",156,0,NA,NA,NA,NA,NA
1038,"West Point apologizes for falcon<U+0092>s injuries; Air Force Academy mascot expected to fully recover https://t.co/4pwBhnI1Yc","AmerMilNews",2018-11-05 11:13:09,"WestPoint","USA",14877,11,NA,NA,NA,NA,NA
1047,"Air Force Mascot, a Falcon, Is Injured by West Point Cadets During<U+00A0>Prank https://t.co/DE0apxBa9x","newstermer",2018-11-04 21:11:23,"WestPoint",NA,673,0,NA,NA,NA,NA,NA
1048,"Air Force falcon improving after injury at West Point <U+0096><U+00A0>ESPN https://t.co/kdtYrCPb8F","newstermer",2018-11-05 10:38:33,"WestPoint",NA,673,0,NA,NA,NA,NA,NA
1049,"Air Force mascot improving after injury at West<U+00A0>Point https://t.co/TWf0mAWP3s","newstermer",2018-11-04 23:20:46,"WestPoint",NA,673,0,NA,NA,NA,NA,NA
1050,"West Point apologizes for injuries to<U+00A0>mascot https://t.co/3VLBxHEmMi","newstermer",2018-11-04 21:17:03,"WestPoint",NA,673,0,NA,NA,NA,NA,NA
1051,"Air Force falcon improving after injury at West Point <U+0096> ESPN https://t.co/YZx7wasUqv","newstermer",2018-11-05 11:00:34,"WestPoint",NA,673,0,NA,NA,NA,NA,NA
1052,".@realDonaldTrump - 6h 
John James a Michigan Republican for the Senate, is a spectacular young star
of the future. Let's make him a star of the present. A distinguished West Point Grad &amp; Vet.
People should Vote Out Schumer-Puppet Debbie Stabenow, 
who does nothing for Michigan! https://t.co/QrdvE4OhsE","TajJacks",2018-11-05 10:57:42,"WestPoint",NA,268,0,NA,NA,NA,NA,NA
1054,"@Go_Os_Hon @AF_Academy I don<U+0092>t believe for a second anybody, let alone a West Point cadet, would purposely hurt our beautiful Falcon. Apologies accepted for this Spirit of 76 grad.","hogviper",2018-11-05 10:48:39,"WestPoint","Pennsylvania, USA",59,13,NA,NA,NA,NA,NA
1058,"@ZNEWSNET It appears we aren<U+0092>t sending our best to West Point. <U+0001F914>","GlovesLady",2018-11-05 10:30:28,"WestPoint","Kentucky, USA",226,0,NA,NA,NA,NA,NA
1059,"PROGNOSIS UNCLEAR FOR AIR FORCE FALCON MASCOT HURT IN WEST POINT PRANK

An Air Force Academy falcon mascot that was injured during a prank before the annual rivalry football game against Army is recovering back in Colorado, but her long-term prognosis... https://t.co/84OnCN9Kfy","ZNEWSNET",2018-11-05 10:29:26,"WestPoint","United States",54871,4,NA,NA,NA,NA,NA
1063,"The Sergeant Major Is In The Building With The Funniest Man On The Planet... Mike Epps Got The Football Team Cracking Up. 

You Still Have Time To Get Your Tickets From Eisenhower Hall Box Office At West Point... https://t.co/Rcdsd3HH91","solider4life_",2018-11-04 21:10:07,"WestPoint","PO Box 54 Highland Falls NY",82,0,NA,NA,NA,NA,NA
1064,"The Sergeant Major Was In The Building At West Point<U+0092>s Ike Hall With @TheRealMikeEpps  ... Great Time Kicking With The Funniest Man On The Planet And Truly Appreciate The Love Shown To The Cadets &amp; Veterans https://t.co/NYOLEf222a","solider4life_",2018-11-05 10:18:42,"WestPoint","PO Box 54 Highland Falls NY",82,2,NA,NA,NA,NA,NA
1071,"@IndiaPostOffice EK 740238027IN 
Date :- 12.10.2018

Sender
Harish Khetan
706, JV WEST POINT APARTMENTS, 4TH CROSS, MATADAKANI, Mangalore 575006

Receiver
Yash Khetan
Geldropseweg 26 36
Eindhoven, Netherlands
5611SJ","Prateek11Tiwari",2018-11-05 09:55:28,"WestPoint",NA,40,0,NA,NA,NA,NA,NA
1073,"@TwitchyTeam Not cool.  Shame on West Point. That<U+0092>s crudity to animals. What<U+0092>s wrong with them?  They should know better.","rosscc",2018-11-05 09:30:36,"WestPoint",NA,211,0,NA,NA,NA,NA,NA
1078,"<U+0093>Maybe it was the challenge of flight, the opportunity to fly, the competition of summer camp and the inspiration and discipline of West Point. I think all of those things helped me to develop a dedication and inspired me to get ahead.<U+0094> -Buzz Aldrin https://t.co/VmFSTnMiWH","_anthonypeltier",2018-11-05 09:28:55,"WestPoint","Washington, DC",366,0,NA,NA,NA,NA,NA
1079,"Prank gone wrong: US military academy embarrassed after cadets kidnap &amp; injure rivals<U+0092> mascot falcon https://t.co/CmlxfFlHen","bushi_jp",2018-11-05 09:27:40,"WestPoint","World news  <U+041C><U+0438><U+0440><U+043E><U+0432><U+044B><U+0435> <U+043D><U+043E><U+0432><U+043E><U+0441><U+0442><U+0438>",41256,0,NA,NA,NA,NA,NA
1084,"Prank gone wrong: US military academy embarrassed after cadets kidnap &amp;#038; injure rivals<U+0085> https://t.co/eJ5iasTKJj","MomentaryReview",2018-11-05 09:18:28,"WestPoint",NA,85,0,NA,NA,NA,NA,NA
1090,"Air Force mascot falcon improving after injury at West Point
https://t.co/97dGiDQSXC","WKRN",2018-11-04 22:19:36,"WestPoint","Nashville, TN",185820,6,NA,NA,NA,NA,NA
1093,"Air Force mascot falcon recovering after injury at Westpoint.
https://t.co/KRXsqm0XZV","krgv",2018-11-05 08:42:08,"WestPoint","Weslaco, Texas, US",100256,0,NA,NA,NA,NA,NA
1109,"John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothing for Michiga<U+0085>","corneliushanung",2018-11-05 08:12:19,"WestPoint","Universe",2532,0,NA,NA,NA,NA,NA
1113,"realDonaldTrump ""John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does no<U+0085>","RobertCaliforna",2018-11-05 08:07:09,"WestPoint",NA,52,0,NA,NA,NA,NA,NA
1120,"Air Force mascot falcon improving after injury at West Point

Don<U+0092>t mess with the Air Force falcon.

An Air Force falcon injured at West Point during an apparent prank before Saturday's annual rivalry game between the two service academies is back home and showing signs of i<U+0085>","IFollowYooBack_",2018-11-05 08:02:19,"WestPoint","Kent, United Kingdom",1058,0,NA,NA,NA,NA,NA
1122,"Air Force<U+0092>s live falcon mascot injured in botched prank by West Point cadets: https://t.co/J4pHlJK0vj https://t.co/OafcZAmYxB","AnalyticaGlobal",2018-11-05 07:42:05,"WestPoint","Worldwide",152,0,NA,NA,NA,NA,NA
1124,"@paulleary The 4th Estate is broken.

If the facts don<U+0092>t suit the corp bosses<U+0092> narrative, it<U+0092>s not discussed.

There<U+0092>s a great @GOP candidate named @JohnJamesMI. He<U+0092>s AA, a small business owner, West Point grad, combat veteran.

He gets no press because everyone GOP must be racist. #MAGA","Axman06883241",2018-11-05 07:35:43,"WestPoint",NA,1255,0,NA,NA,NA,NA,NA
1131,"<U+0093>The 22-year-old white gyrfalcon, Aurora, was taken from an Army colonel<U+0092>s home as part of an Air Force/Army week prank by West Point cadets, according to an Air Force representative speaking to The Gazette on the condition of anonymity.<U+0094>

<U+0001F985><U+0001F625> https://t.co/GZFuXHigRh","AnthonyLeone",2018-11-05 07:26:11,"WestPoint","Orlando, FL",540,1,NA,NA,NA,NA,NA
1138,"West Point apologizes for injuries to Air Force mascot<U+00A0>bird https://t.co/eBurUQyhWG https://t.co/PS6tE5cxLa","boston_informer",2018-11-05 07:14:39,"WestPoint","Boston",594,0,NA,NA,NA,NA,NA
1139,"@66Demetra <U+041E><U+0431> <U+0430><U+043C><U+0435><U+0440><U+043E><U+0438><U+043D><U+0434><U+0435><U+0439><U+0446><U+0430><U+0445>. <U+041E> <U+0430><U+0440><U+0430><U+0431><U+0430><U+0445> <U+0438> <U+0430><U+0444><U+0440><U+0438><U+043A><U+0430><U+043D><U+0446><U+0430><U+0445> <U+0443> <U+043D><U+0435><U+0451> <U+0442><U+043E><U+0436><U+0435> <U+0435><U+0441><U+0442><U+044C>.
<U+0426><U+0438><U+0442><U+0430><U+0442><U+0430> <U+0438><U+0437> <U+0435><U+0451> <U+0440><U+0435><U+0447><U+0438> <U+043D><U+0430> <U+0432><U+044B><U+043F><U+0443><U+0441><U+043A><U+0435> <U+043A><U+0430><U+0434><U+0435><U+0442><U+043E><U+0432> <U+0441><U+0430><U+043C><U+043E><U+0439> <U+043F><U+0440><U+0435><U+0441><U+0442><U+0438><U+0436><U+043D><U+043E><U+0439> <U+0432><U+043E><U+0435><U+043D><U+043D><U+043E><U+0439> <U+0430><U+043A><U+0430><U+0434><U+0435><U+043C><U+0438><U+0438> <U+0421><U+0428><U+0410>, West Point.
<U+0412><U+0434><U+043E><U+0445><U+043D><U+043E><U+0432><U+043B><U+044F><U+043B><U+0430> <U+043D><U+0430> <U+043F><U+0443><U+0442><U+044C> <U+0438><U+0441><U+0442><U+0438><U+043D><U+043D><U+044B><U+0439>, <U+0442><U+0430><U+043A> <U+0441><U+043A><U+0430><U+0437><U+0430><U+0442><U+044C>.","ValLisitsa",2018-11-05 07:13:52,"WestPoint","Most likely at some airport",22853,3,NA,NA,NA,NA,NA
1153,"Dumb and Dumber. Animals are not commodities. 

Air Force Mascot, a Falcon, Is Injured by West Point Cadets During Prank https://t.co/LifvDbgHDU","1westhamfan",2018-11-05 06:41:01,"WestPoint","Stanford, CA",258,0,NA,NA,NA,NA,NA
1155,"I don<U+0092>t even live in Michigan but will be so disappointed if this man doesn<U+0092>t win this election.

He has crews!  Veteran pilot, West Point grad, charisma, 
Make it happen, Michigan! https://t.co/NAgIhHgB8a","7777Bluebird",2018-11-05 06:32:38,"WestPoint","Gulf Coast State",4277,0,NA,NA,NA,NA,NA
1165,"West Point apologizes for falcon's injuries; Air Force Academy mascot expected to fully recover. @G_CURLEY I don<U+0092>t get the Prank!         https://t.co/b1eiIctsy3 via @csgazette","Beachbum04956",2018-11-05 06:24:10,"WestPoint",NA,1732,0,NA,NA,NA,NA,NA
1167,". realDonaldTrump John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does n<U+0085> https://t.co/Kp81KRWoO2","LyingLyingcat",2018-11-05 06:08:13,"WestPoint",NA,32,0,NA,NA,NA,NA,NA
1168,"Horrible <U+0001F625><U+0001F625><U+0001F625>
https://t.co/OvrVIM6n4o","LBisogne",2018-11-05 06:08:05,"WestPoint","Las Vegas, NV",2558,0,NA,NA,NA,NA,NA
1170,"Army cadets of #WestPoint injured Falcon #mascot!  General Slack wanted West Point closed down way back when.  Read more about why in SLACK's WAR, the #book that shares #civilwar Union General James R. Slack's letters to his wife, Ann.  
https://t.co/dzIX7msrvH","BrendaPerrott",2018-11-05 04:59:51,"WestPoint",NA,11128,2,NA,NA,NA,NA,NA
1177,"@realDonaldTrump Hey Private Bone Spurs, John McCain was a distinguished West Point grad and heroic veteran. 
Remember?","marinatos",2018-11-05 05:50:30,"WestPoint","San Antonio, TX",13,17,NA,NA,NA,NA,NA
1178,"Mama said John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothing f<U+0085> https://t.co/CIn0VPzsm4","DonaldGumped",2018-11-05 05:49:31,"WestPoint",NA,6,0,NA,NA,NA,NA,NA
1185,"<U+0001F6A8> I<U+0092>m a very forgiving person, however whoever did this <U+0093>prank<U+0094> needs their collective asses kicked.<U+0001F621><U+0001F92C><U+0001F621>

<U+2714><U+FE0F> Don<U+0092>t tell me these ba$tard$ are the best West Point has to offer...<U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447>

West Point apologizes for injuries to Air Force mascot bird https://t.co/uXH1tWRqg5","J12Young",2018-11-05 04:43:41,"WestPoint","SOONER NATION",27969,1,NA,NA,NA,NA,NA
1186,"@NevadaJack2 @_cdaugherty <U+0001F6A8> I<U+0092>m a very forgiving person, however whoever did this <U+0093>prank<U+0094> needs their collective asses kicked.<U+0001F621><U+0001F92C><U+0001F621>

<U+2714><U+FE0F> Don<U+0092>t tell me these ba$tard$ are the best West Point has to offer...<U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447>

<U+203C><U+FE0F>West Point apologizes for injuries to Air Force mascot bird...BS flag on this<U+203C><U+FE0F> https://t.co/e1ekDBXIZU","J12Young",2018-11-05 05:42:04,"WestPoint","SOONER NATION",27969,0,NA,NA,NA,NA,NA
1189,"#TrumpTweet : John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothi<U+0085>","peterboykin",2018-11-05 05:37:34,"WestPoint","Greensboro, NC",55738,33,NA,NA,NA,NA,NA
1194,"Oh I had another freakout! #trump #trumpfreakout realDonaldTrump: John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vot<U+0085>","trumpfreakout",2018-11-05 05:29:21,"WestPoint",NA,21,0,NA,NA,NA,NA,NA
1195,"John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future.
We should make him a star of the present.
A distinguished West Point Grad &amp; Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothing for Michigan!
DJT. https://t.co/a28EKXA6Ux","TRUMPMOVEMENTUS",2018-11-05 05:29:20,"WestPoint",NA,44569,11,NA,NA,NA,NA,NA
1199,"realDonaldTrump tweeted - John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, wh<U+0085>","psycotria",2018-11-05 05:26:15,"WestPoint","Florida, USA",1979,0,NA,NA,NA,NA,NA
1200,"Dear Diary, John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothing<U+0085>","reeltrumpsdiary",2018-11-05 05:25:47,"WestPoint","Trump Towers",34,0,NA,NA,NA,NA,NA
1211,"#sad #realDonaldTrump #faketweets: John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Sta<U+0085>","jazer313",2018-11-05 05:19:59,"WestPoint",NA,28,0,NA,NA,NA,NA,NA
1224,"#IgnoreTrump &gt; realDonaldTrump: John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Staben<U+0085>","TrumpIgnore",2018-11-05 05:16:13,"WestPoint","Wisconsin, USA",56,0,NA,NA,NA,NA,NA
1229,"Dear diary, John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothing<U+0085>","donaldsjournal",2018-11-05 05:15:30,"WestPoint","New York, NY",18,0,NA,NA,NA,NA,NA
1230,"@realDonaldTrump If a West Point grad supports you, I<U+0092>m gonna have to re-think my views on West Point<U+0001F633>WTF?!","Bru__ce",2018-11-05 05:14:24,"WestPoint","West Coast",7779,0,NA,NA,NA,NA,NA
1231,"John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothing for Michiga<U+0085>","realTrumpHogan",2018-11-05 05:14:16,"WestPoint","Atlantic City, NJ",22,0,NA,NA,NA,NA,NA
1232,"John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothing for Michiga<U+0085>","WeTweetFakeNews",2018-11-05 05:14:14,"WestPoint",NA,83,0,NA,NA,NA,NA,NA
1235,"John James, running as a Republican for the Senate from Michigan, is a spectacular young star of the future. We should make him a star of the present. A distinguished West Point Grad and Vet, people should Vote Out Schumer Puppet Debbie Stabenow, who does nothing for Michiga<U+0085>","realpotuspotus",2018-11-05 05:14:05,"WestPoint",NA,28,0,NA,NA,NA,NA,NA
